canonical_record_id,primary_manifestation_id,title,year,source_channels,doi,pmid,openalex_id,official_document_number,member_manifestation_count,member_manifestation_ids,duplicate_status,duplicate_basis,preferred_version_reason,screening_status,provenance_status
CANON-00362,OPENALEX:W4410591650,"Mapping Cadmium Contamination Potential in Surface Soil for Civil Engineering Applications: A Comparative Study of Machine Learning and Deep Learning Models in the Gianh River Basin, Vietnam",2025,OPENALEX,10.58845/jstt.utt.2025.en.5.2.48-70,NOT_APPLICABLE,W4410591650,NOT_APPLICABLE,1,OPENALEX:W4410591650,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00363,OPENALEX:W4417446932,Applying Machine Learning in assessing the health of the private economy in Vietnamese localities,2025,OPENALEX,10.59276/jelb.2025.12.3032,NOT_APPLICABLE,W4417446932,NOT_APPLICABLE,1,OPENALEX:W4417446932,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00364,OPENALEX:W4394146586,<b>Ensemble learning model identifies </b><b>adaptation classification and turning points</b><b> of river microbial communities in response to heatwaves</b>,2024,OPENALEX,10.6084/m9.figshare.24240055,NOT_APPLICABLE,W4394146586,NOT_APPLICABLE,1,OPENALEX:W4394146586,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00365,OPENALEX:W7142353544,Machine learning models for predicting hospital readmission due to cardiovascular diseases among the elderly: a scoping review,2025,OPENALEX,10.6084/m9.figshare.30000934.v2,NOT_APPLICABLE,W7142353544,NOT_APPLICABLE,1,OPENALEX:W7142353544,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00366,OPENALEX:W7160627606,Machine learning models for predicting hospital readmission due to cardiovascular diseases among the elderly: a scoping review,2025,OPENALEX,10.6084/m9.figshare.30000934.v3,NOT_APPLICABLE,W7160627606,NOT_APPLICABLE,1,OPENALEX:W7160627606,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00367,OPENALEX:W7162202752,Machine learning models for predicting hospital readmission due to cardiovascular diseases among the elderly: a scoping review,2025,OPENALEX,10.6084/m9.figshare.30000934.v4,NOT_APPLICABLE,W7162202752,NOT_APPLICABLE,1,OPENALEX:W7162202752,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00368,OPENALEX:W7134819485,"Improving accuracy, stability, and practicability of poverty-targeting tools in the context of vietnamese ethnic minorities",2025,OPENALEX,10.60848/13816,NOT_APPLICABLE,W7134819485,NOT_APPLICABLE,1,OPENALEX:W7134819485,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00369,OPENALEX:W4414042787,Sustainable Development of Physical Education in Vietnam: Digital Transformation from 2020 to 2025 and vision to 2030,2025,OPENALEX,10.61586/qwc38,NOT_APPLICABLE,W4414042787,NOT_APPLICABLE,1,OPENALEX:W4414042787,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00370,OPENALEX:W7167919040,"Knowledge, attitudes, and practices regarding artificial intelligence among health professions students: Implications for AI readiness",2026,OPENALEX,10.62685/tbjmp.2026.22.05,NOT_APPLICABLE,W7167919040,NOT_APPLICABLE,1,OPENALEX:W7167919040,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00371,OPENALEX:W4414342758,ADVANCING SUSTAINABLE AGRICULTURE IN VIETNAM THROUGH BIOTECHNOLOGY AND ARTIFICIAL INTELLIGENCE,2025,OPENALEX,10.62985/j.huit_ojs.vol25.nos2_ica.214,NOT_APPLICABLE,W4414342758,NOT_APPLICABLE,1,OPENALEX:W4414342758,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00372,OPENALEX:W4412028105,BỆNH VIỆN THỐNG NHẤT – HÀNH TRÌNH PHÁT TRIỂN VÀ ĐỊNH HƯỚNG TRỞ THÀNH TRUNG TÂM LÃO KHOA KỸ THUẬT CAO HÀNG ĐẦU VIỆT NAM,2025,OPENALEX,10.63947/bvtn.v1i1.1,NOT_APPLICABLE,W4412028105,NOT_APPLICABLE,1,OPENALEX:W4412028105,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00373,OPENALEX:W4416598650,An overview of digital twin applications in the construction and management of bridge and road infrastructure,2025,OPENALEX,10.64588/jc.04.11.2025,NOT_APPLICABLE,W4416598650,NOT_APPLICABLE,1,OPENALEX:W4416598650,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00374,OPENALEX:W4416631582,Application of Artificial Intelligence in the Healthcare Sector and Legal Challenges: A Study in Vietnam,2025,OPENALEX,10.64753/jcasc.v10i2.1894,NOT_APPLICABLE,W4416631582,NOT_APPLICABLE,1,OPENALEX:W4416631582,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00375,OPENALEX:W7133557985,Large language models for self-administered conversational vignette assessment of provider competencies: A pilot and validation study in Vietnam with automated LLM-powered transcript classification,2026,OPENALEX,10.64898/2026.03.02.26347479,NOT_APPLICABLE,W7133557985,NOT_APPLICABLE,1,OPENALEX:W7133557985,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00376,OPENALEX:W7168084297,First-Trimester Non-Invasive Prediction of Preterm Birth Using Cell-Free DNA Fragmentomics,2026,OPENALEX,10.64898/2026.07.07.736241,NOT_APPLICABLE,W7168084297,NOT_APPLICABLE,1,OPENALEX:W7168084297,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00377,OPENALEX:W7154413480,Growing A Greener Future: Sustainable Practices in Agriculture,2026,OPENALEX,10.70593/978-93-7185-755-0,NOT_APPLICABLE,W7154413480,NOT_APPLICABLE,1,OPENALEX:W7154413480,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00378,OPENALEX:W7144112101,"Contributions to Monitoring, Anomaly Detection and Classification Using Artificial Intelligence and Statistical Methods : Applications in Smart Manufacturing and Healthcare",2025,OPENALEX,10.70675/96bb05faz4257z4660zb2f8z7e1ba70e98d0,NOT_APPLICABLE,W7144112101,NOT_APPLICABLE,1,OPENALEX:W7144112101,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00379,OPENALEX:W4206998084,"Decision letter: Development, validation, and application of a machine learning model to estimate salt consumption in 54 countries",2021,OPENALEX,10.7554/elife.72930.sa1,NOT_APPLICABLE,W4206998084,NOT_APPLICABLE,1,OPENALEX:W4206998084,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00380,OPENALEX:W4206989740,"Author response: Development, validation, and application of a machine learning model to estimate salt consumption in 54 countries",2021,OPENALEX,10.7554/elife.72930.sa2,NOT_APPLICABLE,W4206989740,NOT_APPLICABLE,1,OPENALEX:W4206989740,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00381,OPENALEX:W4237757429,2019 NCAS Abstracts,2019,OPENALEX,10.7572/jncas-d-135-3.10,NOT_APPLICABLE,W4237757429,NOT_APPLICABLE,1,OPENALEX:W4237757429,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00382,PMID:42147526,Development and Validation of Machine Learning Models for Predicting Low Birth Weight in Singleton Pregnancies in Vietnam.,2026,OPENALEX | PUBMED,10.7759/cureus.106995,42147526,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W7154305743 | PMID:42147526,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00383,PMID:40337565,Machine Learning Nomogram for Predicting Dengue Shock Syndrome in Pediatric Patients With Dengue Fever in Vietnam.,2025,OPENALEX | PUBMED,10.7759/cureus.81819,40337565,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W4409209905 | PMID:40337565,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00384,OPENALEX:W3209833065,"Data-driven approaches to linking hydrology, mineralogy, and biogeochemistry of groundwater arsenic contamination from grain to basin scale",2021,OPENALEX,10.7916/d8-f32q-kp58,NOT_APPLICABLE,W3209833065,NOT_APPLICABLE,1,OPENALEX:W3209833065,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00385,OPENALEX:W4280524672,Predicting As Contamination Risk in Red River Delta using Machine Learning Algorithms,2022,OPENALEX,10.9719/eeg.2022.55.2.127,NOT_APPLICABLE,W4280524672,NOT_APPLICABLE,1,OPENALEX:W4280524672,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
